product_index,filepath,embedding,title
3908,Pratik/Sneakers/img_00003909.jpg,"[-0.021370764821767807, -0.08768973499536514, -0.06830969452857971, -0.1291777491569519, 0.0462518185377121, 0.2678094804286957, 0.062217723578214645, -0.07689911872148514, 0.09282934665679932, -0.032958172261714935, -0.0683438703417778, 0.24320510029792786, -0.11953141540288925, -0.03810083493590355, 0.04696573689579964, -0.06051149591803551, 0.05632486194372177, -0.020954541862010956, -0.03280814737081528, 0.03681272268295288, 0.0015623681247234344, -0.15883342921733856, -0.056207023561000824, 0.07710707932710648, -0.15224450826644897, 0.024341631680727005, -0.013542157597839832, 0.0347779206931591, -0.1323958933353424, 0.08866935968399048, 0.07906485348939896, -0.20332121849060059, -0.2673660218715668, 0.005310854408890009, 0.1625915914773941, -0.06792458891868591, 0.19217422604560852, 0.036145057529211044, -0.105682373046875, -0.017543330788612366, -0.041422486305236816, 0.12325931340456009, 0.03834023326635361, -0.10563109815120697, -0.0022922558709979057, -0.05398733168840408, -0.038647159934043884, -0.04869219288229942, 0.11620227992534637, 0.1069302037358284, -0.09533344209194183, 0.037553541362285614, -0.02468607947230339, 0.27082929015159607, 0.2637832462787628, -0.01891205459833145, -0.16107773780822754, 0.29877373576164246, 0.02197924070060253, -0.013794172555208206, 0.1637386530637741, -0.35323718190193176, 0.020440999418497086, 0.13183660805225372]",Women's Loafers for Every Occasion
3909,Pratik/Sneakers/img_00003910.jpg,"[-0.054186463356018066, -0.05450209975242615, -0.0119558647274971, -0.10666367411613464, 0.13943438231945038, 0.27333787083625793, 0.0027212905697524548, -0.09815175831317902, 0.06105368211865425, -0.039875224232673645, -0.07614556699991226, 0.27035921812057495, -0.0638929158449173, -0.12376810610294342, 0.04947137087583542, -0.07739255577325821, 0.05712972208857536, -0.04576762393116951, -0.0749998539686203, 0.025773057714104652, 0.09255827963352203, -0.15012800693511963, -0.04494556412100792, 0.08235224336385727, -0.13791488111019135, -0.025335337966680527, -0.09724768251180649, -0.05973464623093605, -0.05872613191604614, 0.1676911860704422, 0.07187396287918091, -0.19734638929367065, -0.2951014041900635, 0.021299058571457863, 0.13726666569709778, -0.10142022371292114, 0.1790894716978073, 0.07801278680562973, -0.0780118778347969, -0.020684324204921722, 0.03914157673716545, 0.16211022436618805, -0.018280360847711563, -0.04784059524536133, -0.018910273909568787, -0.022243553772568703, 0.024628443643450737, -0.08435928821563721, 0.12799976766109467, 0.08902999013662338, -0.11324736475944519, 0.07946659624576569, -0.08100146800279617, 0.23325592279434204, 0.25558483600616455, -0.06412683427333832, -0.16358235478401184, 0.2619464695453644, 0.10088112205266953, -0.05668624863028526, 0.18224219977855682, -0.279555082321167, 0.02342437207698822, 0.10919153690338135]",Premium Tailored Loafers Edition
3910,Pratik/Sneakers/img_00003911.jpg,"[-0.054804474115371704, -0.05196647346019745, -0.007976731285452843, -0.1065763607621193, 0.14167819917201996, 0.2668805420398712, 0.0014028378063812852, -0.09785076230764389, 0.06347549706697464, -0.04283365234732628, -0.07505922764539719, 0.27048012614250183, -0.060749586671590805, -0.12282964587211609, 0.05261131748557091, -0.076238714158535, 0.056431859731674194, -0.04637327790260315, -0.07496669143438339, 0.02211044728755951, 0.09269319474697113, -0.15297041833400726, -0.042319100350141525, 0.08180809766054153, -0.1373867243528366, -0.028558805584907532, -0.09494666755199432, -0.05820120871067047, -0.05618935078382492, 0.16977165639400482, 0.0745561420917511, -0.19621561467647552, -0.29756638407707214, 0.0238087996840477, 0.13630859553813934, -0.09990449249744415, 0.1804070919752121, 0.07980620861053467, -0.07721336930990219, -0.02024315483868122, 0.03871002420783043, 0.16263891756534576, -0.018447106704115868, -0.04815574362874031, -0.021566180512309074, -0.025225210934877396, 0.02602987363934517, -0.08329103887081146, 0.12581077218055725, 0.09000816941261292, -0.11288943141698837, 0.07881125062704086, -0.08296050131320953, 0.2311743050813675, 0.2575511038303375, -0.06327477097511292, -0.16496625542640686, 0.2616097629070282, 0.10357773303985596, -0.06093356013298035, 0.1845230758190155, -0.2790474593639374, 0.024562247097492218, 0.1071750819683075]",Comfort Fit Comfort Wear Loafers Edition
3911,Pratik/Sneakers/img_00003912.jpg,"[0.03858477994799614, -0.03280949592590332, -0.04336542636156082, -0.10731017589569092, 0.1200118213891983, 0.22395329177379608, 0.02807876281440258, -0.0867856964468956, 0.08864352107048035, -0.08506420254707336, -0.03346091881394386, 0.25298675894737244, -0.08616121858358383, -0.10406572371721268, 0.05146292597055435, -0.08209113031625748, 0.08226537704467773, -0.05261091887950897, -0.08809316158294678, 0.03257199004292488, 0.052682921290397644, -0.21331802010536194, -0.046256326138973236, 0.12208829075098038, -0.10430147498846054, 0.033862821757793427, -0.05996926873922348, -0.07421373575925827, -0.09231675416231155, 0.1374453455209732, 0.05722636729478836, -0.15528856217861176, -0.29302677512168884, 0.03001604601740837, 0.12666279077529907, -0.10829237848520279, 0.17413301765918732, 0.09187989681959152, -0.07398439198732376, 0.002846213523298502, -0.005051389802247286, 0.13601307570934296, 0.020789995789527893, -0.017155656591057777, 0.012355100363492966, -0.002483253600075841, -0.01779353991150856, -0.03614833205938339, 0.14008955657482147, 0.11762210726737976, -0.09692517668008804, 0.08541484922170639, -0.027962855994701385, 0.24081330001354218, 0.2610180079936981, -0.06981348991394043, -0.1586604118347168, 0.277050256729126, 0.09171037375926971, -0.007644630968570709, 0.24109576642513275, -0.3062949478626251, 0.028550589457154274, 0.13706912100315094]",Essential Soft Knit Loafers
3912,Pratik/Sneakers/img_00003913.jpg,"[0.0035834189038723707, -0.04314195737242699, -0.03992197662591934, -0.09705118834972382, 0.08157608658075333, 0.2229057252407074, 0.028496650978922844, -0.08374906331300735, 0.08572205156087875, -0.06542392075061798, -0.04337882623076439, 0.2580864727497101, -0.06467952579259872, -0.0658806785941124, 0.04393536224961281, -0.07583210617303848, 0.07643785327672958, -0.013515006750822067, -0.0613049641251564, 0.005543882958590984, 0.023758040741086006, -0.21214042603969574, -0.02418946474790573, 0.12361828982830048, -0.14588382840156555, 0.02121400460600853, -0.03673549368977547, -0.0067273941822350025, -0.10216337442398071, 0.0960492491722107, 0.07847684621810913, -0.17287610471248627, -0.28133314847946167, 0.02172451838850975, 0.14650887250900269, -0.0862923339009285, 0.17762082815170288, 0.06944644451141357, -0.09916343539953232, 0.007817362435162067, 0.00048261345364153385, 0.1345907747745514, 0.035878587514162064, -0.06357137858867645, -0.006431709509342909, -0.048357848078012466, -0.021189134567975998, -0.04144269600510597, 0.11643306910991669, 0.12492049485445023, -0.10499527305364609, 0.08729815483093262, -0.02580740675330162, 0.2589101195335388, 0.2751370966434479, -0.024634473025798798, -0.16924628615379333, 0.2959546744823456, 0.0891646072268486, -0.04058227688074112, 0.2190617024898529, -0.33518311381340027, 0.039929259568452835, 0.1190614327788353]",Comfort Fit Lightweight Loafers for Winter
3913,Pratik/Sneakers/img_00003914.jpg,"[0.037262026220560074, -0.03383782505989075, -0.04277646541595459, -0.10682875663042068, 0.11979404091835022, 0.2236904501914978, 0.028407957404851913, -0.08659171313047409, 0.08799874037504196, -0.08543095737695694, -0.033339694142341614, 0.2535334825515747, -0.08658851683139801, -0.10378262400627136, 0.05137621611356735, -0.08187700808048248, 0.08161668479442596, -0.052286989986896515, -0.0880194827914238, 0.03355979546904564, 0.052614033222198486, -0.2127104252576828, -0.04794994369149208, 0.12211034446954727, -0.10494404286146164, 0.03459976613521576, -0.0601271353662014, -0.07440999895334244, -0.09202185273170471, 0.13734276592731476, 0.05676906183362007, -0.15567611157894135, -0.29226571321487427, 0.02999250404536724, 0.1255372315645218, -0.10918845236301422, 0.17472726106643677, 0.09298673272132874, -0.07340338081121445, 0.0018455773824825883, -0.004842512309551239, 0.13640278577804565, 0.020531702786684036, -0.018054155632853508, 0.012441626749932766, -0.002470460021868348, -0.019096164032816887, -0.03615345060825348, 0.13974007964134216, 0.11838964372873306, -0.09801304340362549, 0.08595538139343262, -0.02772519178688526, 0.24150371551513672, 0.26061582565307617, -0.07022663205862045, -0.15846960246562958, 0.27782419323921204, 0.09137540310621262, -0.008167773485183716, 0.2402086704969406, -0.3053615391254425, 0.028361327946186066, 0.13826046884059906]",Stylish Designer Loafers for Weekend Style
3914,Pratik/Sneakers/img_00003915.jpg,"[0.0035857632756233215, -0.04164627566933632, -0.03802314028143883, -0.09766044467687607, 0.08412555605173111, 0.2215716689825058, 0.027689089998602867, -0.08264928311109543, 0.08672022819519043, -0.06857284903526306, -0.04224294796586037, 0.2570606768131256, -0.06393994390964508, -0.06622623652219772, 0.044642090797424316, -0.07452142238616943, 0.07604732364416122, -0.014909652993083, -0.06315787881612778, 0.005311149172484875, 0.025090087205171585, -0.21239277720451355, -0.026380222290754318, 0.1252155601978302, -0.14738839864730835, 0.019414855167269707, -0.03726232051849365, -0.008699317462742329, -0.09986194223165512, 0.0981825441122055, 0.07736794650554657, -0.17431411147117615, -0.28076761960983276, 0.02443532831966877, 0.14607839286327362, -0.08817357569932938, 0.1768030822277069, 0.06869129091501236, -0.0999937579035759, 0.008342924527823925, 0.0013616314390674233, 0.13585667312145233, 0.03687822446227074, -0.06272466480731964, -0.006850897800177336, -0.04702560603618622, -0.023011555895209312, -0.0411466583609581, 0.11514926701784134, 0.12448839843273163, -0.10371479392051697, 0.08623124659061432, -0.026118556037545204, 0.2576983571052551, 0.2768242359161377, -0.024994036182761192, -0.16949020326137543, 0.2963349521160126, 0.09021283686161041, -0.03990669921040535, 0.22033873200416565, -0.3325726091861725, 0.0410640686750412, 0.12032166123390198]",Men's Comfort Wear Loafers for Outdoor Wear
3915,Pratik/Sneakers/img_00003916.jpg,"[-0.015803733840584755, -0.051387201994657516, -0.03147974610328674, -0.10750655084848404, 0.10978015512228012, 0.2319694608449936, 0.02477310411632061, -0.0702979564666748, 0.08986899256706238, -0.07366906851530075, -0.033175643533468246, 0.24352771043777466, -0.09251439571380615, -0.06740019470453262, 0.02675004117190838, -0.06024103984236717, 0.06692277640104294, -0.048475854098796844, -0.06954668462276459, 0.01578306406736374, 0.0318148136138916, -0.23417004942893982, -0.06244046241044998, 0.14663165807724, -0.1611795574426651, -0.004645461682230234, -0.04439142718911171, -0.002321399049833417, -0.08775877207517624, 0.1344902068376541, 0.07974684983491898, -0.1769954264163971, -0.281017005443573, 0.043587762862443924, 0.14595504105091095, -0.07673171907663345, 0.17327500879764557, 0.08192338049411774, -0.10902085900306702, 0.007028038613498211, 0.00862968061119318, 0.1333261877298355, 0.049409132450819016, -0.04162446781992912, -0.01835329644382, -0.02904326841235161, -0.04232359305024147, -0.05876639857888222, 0.09183268994092941, 0.11542582511901855, -0.08070115745067596, 0.07506648451089859, -0.0343959778547287, 0.2554941773414612, 0.28096187114715576, -0.030524153262376785, -0.16078203916549683, 0.2828170359134674, 0.07838396728038788, -0.006991106551140547, 0.2191920131444931, -0.29904621839523315, 0.03620334342122078, 0.1447165459394455]",Unisex Regular Fit Loafers for Office Wear
3916,Pratik/Sneakers/img_00003917.jpg,"[0.002537955529987812, -0.025523096323013306, -0.0401158444583416, -0.10340327769517899, 0.09414452314376831, 0.23041337728500366, 0.03418169543147087, -0.07119206339120865, 0.09245780855417252, -0.07943561673164368, -0.036877475678920746, 0.25204095244407654, -0.10158509016036987, -0.06726092845201492, 0.031653083860874176, -0.05121304467320442, 0.07008551806211472, -0.06447575241327286, -0.06719501316547394, 0.011631456203758717, 0.034103453159332275, -0.2378365695476532, -0.05430429428815842, 0.14830733835697174, -0.14983803033828735, 0.019587745890021324, -0.031011130660772324, 0.008371368050575256, -0.09138037264347076, 0.1332547962665558, 0.08099601417779922, -0.17348584532737732, -0.27530813217163086, 0.04148385673761368, 0.15550954639911652, -0.09817837923765182, 0.16046349704265594, 0.08863208442926407, -0.10453522205352783, 0.00730243930593133, -0.009892836213111877, 0.12175244837999344, 0.05865795537829399, -0.03795475885272026, -0.029177041724324226, -0.025011291727423668, -0.05284280702471733, -0.033972255885601044, 0.08702708780765533, 0.12240947782993317, -0.06099898740649223, 0.0697721615433693, -0.016402538865804672, 0.25164610147476196, 0.2773207128047943, -0.03572933003306389, -0.16541790962219238, 0.2852054238319397, 0.07457304745912552, 0.003468715352937579, 0.240037202835083, -0.29696524143218994, 0.04553913325071335, 0.1462259590625763]",Elegant Regular Fit Loafers for Outdoor Wear
3917,Pratik/Sneakers/img_00003918.jpg,"[-0.01520729809999466, -0.04922214895486832, -0.031860411167144775, -0.10615451633930206, 0.11025989055633545, 0.2341296672821045, 0.025577697902917862, -0.07176993787288666, 0.0869147852063179, -0.07131616771221161, -0.03637999668717384, 0.24808771908283234, -0.0963941365480423, -0.06881386041641235, 0.028496820479631424, -0.06102927029132843, 0.06795741617679596, -0.04573595151305199, -0.07014399766921997, 0.01684585027396679, 0.03161867707967758, -0.2325260043144226, -0.062290556728839874, 0.14661437273025513, -0.1604517698287964, -0.004001447465270758, -0.047399964183568954, -0.001522828359156847, -0.09255028516054153, 0.1296842247247696, 0.07886017858982086, -0.17550130188465118, -0.27689042687416077, 0.03935912624001503, 0.14645642042160034, -0.0772019475698471, 0.1726965755224228, 0.08309335261583328, -0.10598304867744446, 0.005144813098013401, 0.006554211489856243, 0.133317232131958, 0.053058091551065445, -0.045638296753168106, -0.01695977710187435, -0.02790454775094986, -0.040481869131326675, -0.05763959512114525, 0.09029914438724518, 0.11613825708627701, -0.08141658455133438, 0.07786985486745834, -0.03410714492201805, 0.25715675950050354, 0.2782406210899353, -0.03191434592008591, -0.15882962942123413, 0.2844095230102539, 0.08101958781480789, -0.00823491346091032, 0.218633770942688, -0.30154675245285034, 0.03495553135871887, 0.14253512024879456]",Women's Regular Fit Loafers for Outdoor Wear
3918,Pratik/Sneakers/img_00003919.jpg,"[0.0006320473621599376, -0.02692865952849388, -0.03946956619620323, -0.10420279949903488, 0.09442103654146194, 0.2307547628879547, 0.03276709467172623, -0.07284308969974518, 0.09231952577829361, -0.08026973158121109, -0.03604143112897873, 0.2502642869949341, -0.09995240718126297, -0.06673796474933624, 0.03187974542379379, -0.05055893957614899, 0.06958511471748352, -0.06506036221981049, -0.06749337911605835, 0.01140123512595892, 0.03646774962544441, -0.2398412972688675, -0.05589834973216057, 0.14871907234191895, -0.1488153040409088, 0.017803316935896873, -0.02992713823914528, 0.00963706336915493, -0.09067337214946747, 0.13503079116344452, 0.08316802233457565, -0.17216208577156067, -0.2752775251865387, 0.04373561590909958, 0.15634964406490326, -0.09757688641548157, 0.16075609624385834, 0.08720280975103378, -0.10478980094194412, 0.0070098103024065495, -0.009875786490738392, 0.12232739478349686, 0.05814845860004425, -0.03601457551121712, -0.03195156157016754, -0.02548976242542267, -0.05389266833662987, -0.03498547896742821, 0.08537350594997406, 0.12260966747999191, -0.06008900701999664, 0.06881333887577057, -0.018181946128606796, 0.2509613037109375, 0.2785392105579376, -0.0370621420443058, -0.165386363863945, 0.2837406098842621, 0.07393862307071686, 0.003201619954779744, 0.23976528644561768, -0.2966415584087372, 0.04576343297958374, 0.14681708812713623]",Relaxed Fit Comfort Wear Loafers
3919,Pratik/Sneakers/img_00003920.jpg,"[0.0026308209635317326, -0.058352772146463394, -0.027021463960409164, -0.1179140955209732, 0.11549865454435349, 0.2342895120382309, 0.030334291979670525, -0.07654213160276413, 0.063994862139225, -0.059021349996328354, -0.04214439541101456, 0.24071945250034332, -0.10080333054065704, -0.08488544076681137, 0.047087494283914566, -0.08770544081926346, 0.06563885509967804, -0.05026143789291382, -0.08424539119005203, 0.04062791168689728, 0.08080809563398361, -0.2066783308982849, -0.07500164210796356, 0.1320786029100418, -0.12368331104516983, 0.014332051388919353, -0.04594104364514351, -0.020289072766900063, -0.08352251350879669, 0.12006285041570663, 0.08790142834186554, -0.1593753844499588, -0.2809235155582428, 0.03262948989868164, 0.14393892884254456, -0.0829189270734787, 0.18314412236213684, 0.09237780421972275, -0.09713378548622131, 0.009905820712447166, 0.00610946211963892, 0.12600496411323547, 0.012300352565944195, -0.06453441083431244, 0.006359177641570568, -0.03134365752339363, -0.041537608951330185, -0.05031976103782654, 0.11352306604385376, 0.09286466240882874, -0.10654564201831818, 0.07689715176820755, -0.024154547601938248, 0.23423312604427338, 0.28144875168800354, -0.06923835724592209, -0.18005973100662231, 0.28448280692100525, 0.06783710420131683, 0.003767304355278611, 0.22180092334747314, -0.3106968402862549, 0.01676931045949459, 0.15817312896251678]",Unisex Lightweight Loafers Collection
3920,Pratik/Sneakers/img_00003921.jpg,"[0.005313965026289225, -0.04946882277727127, -0.03889928385615349, -0.12808850407600403, 0.1089019626379013, 0.24015823006629944, 0.01557343453168869, -0.06864657253026962, 0.09162448346614838, -0.07203815877437592, -0.029966138303279877, 0.22649729251861572, -0.11803775280714035, -0.08522108197212219, 0.0370311364531517, -0.06538040190935135, 0.07876167446374893, -0.06331124156713486, -0.07967071235179901, 0.0371980257332325, 0.040207263082265854, -0.2086423635482788, -0.062006402760744095, 0.13921426236629486, -0.14200788736343384, -0.004545128904283047, -0.062136098742485046, -0.030662216246128082, -0.06984160840511322, 0.11545863747596741, 0.05576685443520546, -0.1833779662847519, -0.29951268434524536, 0.05681432783603668, 0.12467673420906067, -0.09573614597320557, 0.17810514569282532, 0.07515168190002441, -0.09866436570882797, 0.011581766419112682, 0.029298918321728706, 0.1410519927740097, 0.010114426724612713, -0.046425674110651016, 0.012483708560466766, -0.029543301090598106, -0.03319483622908592, -0.04580804333090782, 0.12974143028259277, 0.09314209967851639, -0.10690799355506897, 0.0673113763332367, -0.03205364570021629, 0.2354617565870285, 0.2777494490146637, -0.053359780460596085, -0.18779484927654266, 0.2552891671657562, 0.0803615152835846, -0.013484790921211243, 0.21357393264770508, -0.317706435918808, 0.017320947721600533, 0.14917847514152527]",Comfort Fit Lightweight Loafers for Casual Fashion
3921,Pratik/Sneakers/img_00003922.jpg,"[0.0022682950366288424, -0.05834243446588516, -0.026509946212172508, -0.1187964603304863, 0.11667502671480179, 0.23637938499450684, 0.030783195048570633, -0.07712692767381668, 0.06369610875844955, -0.057063598185777664, -0.04225979372859001, 0.24128331243991852, -0.10021840780973434, -0.08462503552436829, 0.04734203591942787, -0.09081799536943436, 0.0649373009800911, -0.05285134166479111, -0.08479060232639313, 0.04146985709667206, 0.08041244000196457, -0.2070394605398178, -0.07513721287250519, 0.13086861371994019, -0.12287431955337524, 0.013991167768836021, -0.044910285621881485, -0.02198711968958378, -0.08071889728307724, 0.1197480708360672, 0.08771657943725586, -0.1571030467748642, -0.2827158272266388, 0.03365039452910423, 0.14220283925533295, -0.07845217734575272, 0.185042142868042, 0.09174676239490509, -0.09676769375801086, 0.011297871358692646, 0.003688311204314232, 0.12436798214912415, 0.012048344127833843, -0.06565283238887787, 0.006087846588343382, -0.030287837609648705, -0.040481485426425934, -0.04877133667469025, 0.11341815441846848, 0.09208869189023972, -0.10699362307786942, 0.07784996926784515, -0.023464391008019447, 0.23400405049324036, 0.28176167607307434, -0.06857044994831085, -0.1808043271303177, 0.2847307324409485, 0.06633970886468887, 0.004718076437711716, 0.22081327438354492, -0.3114321529865265, 0.015595751814544201, 0.15623100101947784]",Premium Regular Fit Loafers Collection
3922,Pratik/Sneakers/img_00003923.jpg,"[0.005827460438013077, -0.048487938940525055, -0.037625715136528015, -0.12838000059127808, 0.11264830082654953, 0.24212738871574402, 0.015502119436860085, -0.06918357312679291, 0.09071037918329239, -0.07084368914365768, -0.030218468979001045, 0.229176327586174, -0.11895569413900375, -0.08524201065301895, 0.036642223596572876, -0.06512383371591568, 0.07869014889001846, -0.063954196870327, -0.08169569820165634, 0.038052912801504135, 0.0422135591506958, -0.21023064851760864, -0.059311918914318085, 0.13861826062202454, -0.14304713904857635, -0.0063170320354402065, -0.060889001935720444, -0.030573764815926552, -0.06697309762239456, 0.11444784700870514, 0.054854460060596466, -0.18057312071323395, -0.29974594712257385, 0.05767813324928284, 0.12484941631555557, -0.09126449376344681, 0.17963942885398865, 0.07413285970687866, -0.09707801043987274, 0.015950700268149376, 0.027046378701925278, 0.13844120502471924, 0.0088862469419837, -0.047040365636348724, 0.013566235080361366, -0.029615381732583046, -0.0315450094640255, -0.04811321198940277, 0.12852562963962555, 0.09206459671258926, -0.10862962156534195, 0.06933563202619553, -0.03348897397518158, 0.23540709912776947, 0.2760842442512512, -0.055435970425605774, -0.1884227842092514, 0.25495246052742004, 0.0805186927318573, -0.01304648071527481, 0.21502962708473206, -0.316773921251297, 0.01701420545578003, 0.14720936119556427]",Comfort Fit Classic Loafers Collection
3923,Pratik/Sneakers/img_00003924.jpg,"[0.003576530609279871, -0.04522085562348366, -0.031295958906412125, -0.13225717842578888, 0.11529077589511871, 0.22840139269828796, 0.019267654046416283, -0.0747692734003067, 0.07069791853427887, -0.06969447433948517, -0.023909032344818115, 0.22281602025032043, -0.13481585681438446, -0.09234248846769333, 0.048474639654159546, -0.06725062429904938, 0.08071152120828629, -0.0513526052236557, -0.08333903551101685, 0.03312278911471367, 0.06337308138608932, -0.20544055104255676, -0.07899390906095505, 0.15167443454265594, -0.12279858440160751, 0.004958390723913908, -0.06670717895030975, -0.041366152465343475, -0.0693429633975029, 0.13039813935756683, 0.0698859691619873, -0.16599518060684204, -0.28417471051216125, 0.035747628659009933, 0.13716481626033783, -0.1005045473575592, 0.17962245643138885, 0.09252481162548065, -0.09997139126062393, 0.007033663801848888, 0.03408321738243103, 0.13513195514678955, 0.012398375198245049, -0.043479468673467636, 0.01890849880874157, -0.0354301892220974, -0.03052658401429653, -0.04283381998538971, 0.12350977957248688, 0.09075231105089188, -0.10666663199663162, 0.06628704816102982, -0.035001274198293686, 0.23287458717823029, 0.27702486515045166, -0.07028785347938538, -0.1789819300174713, 0.2560541331768036, 0.0862073227763176, -0.0015220636269077659, 0.22836752235889435, -0.31925803422927856, 0.01317919883877039, 0.15124990046024323]",Elegant Designer Loafers for Weekend Style
3924,Pratik/Sneakers/img_00003925.jpg,"[-0.008699562400579453, -0.033471886068582535, -0.014057843945920467, -0.12257689237594604, 0.09821728616952896, 0.24515552818775177, 0.022427214309573174, -0.07784651219844818, 0.10333837568759918, -0.06506893038749695, -0.05195513367652893, 0.2548186779022217, -0.07464136183261871, -0.07398505508899689, 0.03730451688170433, -0.07858610153198242, 0.06491338461637497, -0.07990776002407074, -0.06749054044485092, 0.022457987070083618, 0.04867690056562424, -0.2087325155735016, -0.037446338683366776, 0.12955084443092346, -0.15303249657154083, 0.012919608503580093, -0.03815048187971115, -0.02402903139591217, -0.07178787142038345, 0.13782921433448792, 0.07651707530021667, -0.17787212133407593, -0.2971288859844208, 0.040111493319272995, 0.1649819016456604, -0.0789133682847023, 0.1763925552368164, 0.07367246598005295, -0.09719692915678024, -0.0065168594010174274, -0.0005603244644589722, 0.14267493784427643, 0.040344420820474625, -0.03840596601366997, -0.03429702669382095, -0.01656382717192173, -0.007291493471711874, -0.05180585756897926, 0.11380809545516968, 0.10733936727046967, -0.06810399144887924, 0.06733963638544083, -0.024156032130122185, 0.23648132383823395, 0.28635427355766296, -0.05252020061016083, -0.17895229160785675, 0.28325194120407104, 0.06947699189186096, -0.004487867467105389, 0.23999521136283875, -0.2838940918445587, 0.04252893477678299, 0.10016310960054398]",Women's Slim Fit Loafers for Outdoor Wear
3925,Pratik/Sneakers/img_00003926.jpg,"[-0.008702493272721767, -0.03465042635798454, -0.01156199537217617, -0.12163305282592773, 0.09922417253255844, 0.24514664709568024, 0.023830875754356384, -0.0776645764708519, 0.10106998682022095, -0.06539077311754227, -0.05255334824323654, 0.2558152377605438, -0.07759242504835129, -0.07357003539800644, 0.03687901422381401, -0.08102213591337204, 0.06447446346282959, -0.0804712101817131, -0.06888531148433685, 0.023915601894259453, 0.051511410623788834, -0.2095836102962494, -0.03960063308477402, 0.1302550733089447, -0.15127764642238617, 0.016186749562621117, -0.03569503128528595, -0.023857571184635162, -0.07026132941246033, 0.13643592596054077, 0.0743662416934967, -0.17695437371730804, -0.29567912220954895, 0.039744965732097626, 0.1634063869714737, -0.08078109472990036, 0.17656970024108887, 0.07343685626983643, -0.09866098314523697, -0.006085067521780729, -0.0022632877808064222, 0.1426641047000885, 0.04096893593668938, -0.039531730115413666, -0.033523451536893845, -0.016940327361226082, -0.01196398213505745, -0.04931402951478958, 0.116061732172966, 0.10796742141246796, -0.0685032457113266, 0.06685399264097214, -0.022743603214621544, 0.23647013306617737, 0.28605663776397705, -0.05360737815499306, -0.17915032804012299, 0.28403329849243164, 0.06938844174146652, -0.0029283862095326185, 0.2379738688468933, -0.28397002816200256, 0.04245991259813309, 0.10247279703617096]",Men's Modern Loafers for Casual Fashion
3926,Pratik/Sneakers/img_00003927.jpg,"[0.013124729506671429, -0.054983582347631454, -0.042903319001197815, -0.10725424438714981, 0.06453908234834671, 0.24624629318714142, 0.026172492653131485, -0.07865487039089203, 0.08778107911348343, -0.056328170001506805, -0.0553557425737381, 0.2668159306049347, -0.055339254438877106, -0.06413693726062775, 0.0356750413775444, -0.06169402599334717, 0.08196882158517838, -0.032426174730062485, -0.07124029844999313, -0.02634207345545292, 0.023951003327965736, -0.22132422029972076, -0.015652945265173912, 0.1184021532535553, -0.12270519137382507, 0.007931713946163654, -0.031942348927259445, 0.005876257084310055, -0.10532230138778687, 0.11077594757080078, 0.10033495724201202, -0.17882198095321655, -0.29052796959877014, 0.0245546642690897, 0.16215437650680542, -0.07380107790231705, 0.17453116178512573, 0.06973738968372345, -0.09280531108379364, 0.011292927898466587, 0.01959843374788761, 0.11525285243988037, 0.02388753555715084, -0.04164552688598633, -0.018098289147019386, -0.04148194566369057, -0.011629450134932995, -0.0427217073738575, 0.10884681344032288, 0.12460179626941681, -0.08616835623979568, 0.09281981736421585, -0.030361318960785866, 0.2360086292028427, 0.258878618478775, -0.04658546298742294, -0.1752317100763321, 0.3008410334587097, 0.07725349813699722, -0.040948789566755295, 0.21986277401447296, -0.3389747142791748, 0.02982470393180847, 0.11155496537685394]",Women's Premium Quality Loafers
3927,Pratik/Sneakers/img_00003928.jpg,"[0.012937486171722412, -0.05898693948984146, -0.041398242115974426, -0.10447388887405396, 0.06661301106214523, 0.24440120160579681, 0.02675650827586651, -0.07978922128677368, 0.08880846202373505, -0.05538177117705345, -0.056281015276908875, 0.26699215173721313, -0.05521070212125778, -0.06058845296502113, 0.03542167320847511, -0.0626082792878151, 0.08355344086885452, -0.024900149554014206, -0.07258512824773788, -0.02921777218580246, 0.02433236874639988, -0.2227034568786621, -0.01916816085577011, 0.11804269999265671, -0.12324868142604828, 0.007758364547044039, -0.030825121328234673, 0.0071322196163237095, -0.10170874744653702, 0.11259372532367706, 0.09851136803627014, -0.1786915510892868, -0.288173109292984, 0.021222392097115517, 0.1643073707818985, -0.06966841965913773, 0.17557884752750397, 0.07099473476409912, -0.09646943211555481, 0.013585162349045277, 0.019831569865345955, 0.11418149620294571, 0.02065599337220192, -0.04618757218122482, -0.015474905259907246, -0.045005958527326584, -0.00897262990474701, -0.0447552464902401, 0.10989950597286224, 0.12398496270179749, -0.09408856183290482, 0.09531166404485703, -0.036280810832977295, 0.23626406490802765, 0.2567731738090515, -0.04559624195098877, -0.1687837839126587, 0.30091094970703125, 0.07914017885923386, -0.045527826994657516, 0.21870796382427216, -0.34094130992889404, 0.030103715136647224, 0.11009107530117035]",Men's Modern Loafers for Outdoor Wear
