image_path,class_id,x_center,y_center,width,height
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/c2bc9a946a68afb048f6464537582e17.jpg,10,0.67709,0.572723,0.532583,0.850071
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/c2bc9a946a68afb048f6464537582e17.jpg,10,0.675182,0.608638,0.536097,0.728832
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/c2bc9a946a68afb048f6464537582e17.jpg,10,0.67834,0.573297,0.523882,0.850071
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/beige_premium_Formal_suits_for_men_Kathmandu_Nepal_1_2435953206.jpg,10,0.473822,0.524882,0.471148,0.929492
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/beige_premium_Formal_suits_for_men_Kathmandu_Nepal_1_2435953206.jpg,10,0.473473,0.556641,0.463035,0.731909
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/beige_premium_Formal_suits_for_men_Kathmandu_Nepal_1_2435953206.jpg,10,0.474522,0.557799,0.465488,0.741006
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/22f7e01b310ef5454a1cb7f081d860b6.jpg,10,0.496275,0.504492,0.704598,0.981468
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/22f7e01b310ef5454a1cb7f081d860b6.jpg,10,0.491874,0.619745,0.700886,0.752819
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/22f7e01b310ef5454a1cb7f081d860b6.jpg,10,0.492064,0.620511,0.703287,0.7499
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/6d7d536eb47dad24b2160c18090f82b5.jpg,10,0.514077,0.540924,0.379648,0.861632
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/6d7d536eb47dad24b2160c18090f82b5.jpg,10,0.501587,0.561696,0.350061,0.655873
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/585be02568af41e695c7b3ff443d9b7e.jpg,10,0.323404,0.592072,0.386805,0.815884
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/585be02568af41e695c7b3ff443d9b7e.jpg,10,0.304884,0.631258,0.347706,0.693563
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/966835512_02_3990992916.jpg,10,0.512035,0.615439,0.786751,0.758588
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/966835512_02_3990992916.jpg,10,0.515696,0.505469,0.791268,0.979683
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/966835512_02_3990992916.jpg,10,0.511394,0.614669,0.783828,0.761438
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/309119692afeead4174bfad8d570bf87.jpg,10,0.499068,0.580792,0.649214,0.82794
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/309119692afeead4174bfad8d570bf87.jpg,10,0.498977,0.577972,0.647385,0.830154
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/6b58247bd0f61f1f1a716bc420d314b7.jpg,10,0.577282,0.643446,0.76627,0.703434
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/6b58247bd0f61f1f1a716bc420d314b7.jpg,10,0.581648,0.54359,0.769333,0.903363
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/6b58247bd0f61f1f1a716bc420d314b7.jpg,10,0.579003,0.642027,0.772125,0.703434
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/5dcaa5fdd021f9aca21b7f1ff76c795d.jpg,10,0.509299,0.591805,0.547245,0.804529
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/5dcaa5fdd021f9aca21b7f1ff76c795d.jpg,10,0.506542,0.678603,0.545166,0.636225
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/5dcaa5fdd021f9aca21b7f1ff76c795d.jpg,10,0.506015,0.676731,0.54768,0.636225
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/media_2929026876.jpg,10,0.633024,0.501219,0.49913,1.0
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/media_2929026876.jpg,10,0.63274,0.50151,0.49913,1.0
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/839a3e0d411e64cc4691edcb80bf39a8.jpg,10,0.677286,0.711874,0.450743,0.567082
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/839a3e0d411e64cc4691edcb80bf39a8.jpg,10,0.255998,0.689141,0.458936,0.608695
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/839a3e0d411e64cc4691edcb80bf39a8.jpg,10,0.68106,0.630685,0.453077,0.734964
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/839a3e0d411e64cc4691edcb80bf39a8.jpg,10,0.262649,0.613192,0.458936,0.767068
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/IMG_20260211_WA0068_1.jpg,10,0.518588,0.597748,0.599023,0.79066
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/IMG_20260211_WA0068_1.jpg,10,0.5181,0.693102,0.600193,0.601227
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/Harrinton_cotton_linen_suits_for_men_kathmandu_nepal_high_quality_1_0e96b3e6_33d2_45ce_bf93_e8d10fbb4b8e_1200x1200_1500119485.jpg,10,0.486046,0.62921,0.696835,0.731909
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/Harrinton_cotton_linen_suits_for_men_kathmandu_nepal_high_quality_1_0e96b3e6_33d2_45ce_bf93_e8d10fbb4b8e_1200x1200_1500119485.jpg,10,0.486834,0.628907,0.694034,0.731909
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/67307e667d76be800e8ad1b73fea003d.jpg,10,0.50103,0.639905,1.0,0.709181
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/67307e667d76be800e8ad1b73fea003d.jpg,10,0.49801,0.518912,1.0,0.948955
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/67307e667d76be800e8ad1b73fea003d.jpg,10,0.502322,0.641444,1.0,0.713991
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/1a227a950bfeda0458ac9bb8f0413fb5.jpg,10,0.341176,0.642791,0.656606,0.707567
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/1a227a950bfeda0458ac9bb8f0413fb5.jpg,10,0.344206,0.713857,0.662478,0.561319
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/84a92a99_3d17_4f53_adba_f75490b676f1.jpg,10,0.5192,0.687319,0.355126,0.614263
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/84a92a99_3d17_4f53_adba_f75490b676f1.jpg,10,0.515541,0.750931,0.343048,0.489366
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/0b944a1391e331d6540fc8594c8340b4.jpg,10,0.544482,0.742353,0.699087,0.512799
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/0b944a1391e331d6540fc8594c8340b4.jpg,10,0.541669,0.661978,0.696342,0.667322
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/0b944a1391e331d6540fc8594c8340b4.jpg,10,0.542751,0.742275,0.700744,0.510847
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/22aaf35049d7cd8b7bf48fa85f397d00.jpg,10,0.504552,0.530601,1.0,0.930509
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/22aaf35049d7cd8b7bf48fa85f397d00.jpg,10,0.502698,0.669907,1.0,0.647977
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/6f03acd21b63bfdc8f8804050ee8e0e2.jpg,10,0.48367,0.600211,0.524604,0.79195
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/6f03acd21b63bfdc8f8804050ee8e0e2.jpg,10,0.479658,0.671319,0.537561,0.655873
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/6f03acd21b63bfdc8f8804050ee8e0e2.jpg,10,0.481285,0.669857,0.53172,0.655873
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/bfa2537660caba875bd6cda56d00a96c.jpg,10,0.506776,0.689776,1.0,0.608781
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/3cf979732a9f86cc85d2162d67c228fd.jpg,10,0.510002,0.617686,0.99086,0.75506
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/3cf979732a9f86cc85d2162d67c228fd.jpg,10,0.510923,0.618688,1.0,0.753612
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/f5ff5d3c107643a048171fca8b77fea1.jpg,10,0.520869,0.703203,0.339535,0.578552
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/f5ff5d3c107643a048171fca8b77fea1.jpg,10,0.52057,0.719363,0.320605,0.493663
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/95f93be7a50d68149859b9c6e5cc75ee.jpg,10,0.660462,0.644341,0.378625,0.608695
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/95f93be7a50d68149859b9c6e5cc75ee.jpg,10,0.662797,0.617074,0.380865,0.756502
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/0cd7c15d9d761858e9b76644117c5055.jpg,10,0.417751,0.691918,0.355006,0.61241
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/0cd7c15d9d761858e9b76644117c5055.jpg,10,0.415028,0.734621,0.346425,0.522552
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/download_1.png,10,0.47711,0.49961,0.849333,0.999943
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/download_1.png,10,0.477544,0.497253,0.840674,0.998134
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/2d51f928bc5ac7bb9c4db7f35d8ba083.jpg,10,0.380577,0.663346,0.371025,0.655873
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/2d51f928bc5ac7bb9c4db7f35d8ba083.jpg,10,0.379938,0.689977,0.359408,0.540059
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/aa3065725dcfec428301f91e0d9f027d.jpg,10,0.566764,0.49961,0.52099,0.999675
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/aa3065725dcfec428301f91e0d9f027d.jpg,10,0.569536,0.498229,0.515702,0.998353
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/1b1d067d9f6555feccd917aad9fbbd12.jpg,10,0.507835,0.791664,1.0,0.41865
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/1b1d067d9f6555feccd917aad9fbbd12.jpg,10,0.506893,0.515493,1.0,0.962265
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/1b1d067d9f6555feccd917aad9fbbd12.jpg,10,0.521748,0.791019,1.0,0.428904
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/9515807a3d72d143bce99a497627a82a.jpg,10,0.488387,0.627995,0.722409,0.734964
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/9515807a3d72d143bce99a497627a82a.jpg,10,0.486652,0.557604,0.723296,0.872435
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/88a20ccf423b5cd21318c51e72d1678e.jpg,10,0.391673,0.650139,0.835039,0.686882
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/88a20ccf423b5cd21318c51e72d1678e.jpg,10,0.391853,0.544559,0.830877,0.899193
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/bd54d6d21ff3de2256631515bae7e3c8.jpg,10,0.543699,0.742275,0.559782,0.508894
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/bd54d6d21ff3de2256631515bae7e3c8.jpg,10,0.546213,0.804873,0.555298,0.380399
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/705789439_1547499693708970_7167793930836065481_n.jpg,10,0.533806,0.749203,0.324481,0.487414
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/705789439_1547499693708970_7167793930836065481_n.jpg,10,0.533806,0.785814,0.318288,0.415951
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/50c0eee1174a9a53d5766fc3ddd01dd1.jpg,10,0.524912,0.545286,0.562352,0.728832
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/50c0eee1174a9a53d5766fc3ddd01dd1.jpg,10,0.065114,0.319796,0.148314,0.215688
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/50c0eee1174a9a53d5766fc3ddd01dd1.jpg,10,0.521988,0.518636,0.568373,0.902303
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/50c0eee1174a9a53d5766fc3ddd01dd1.jpg,10,0.817002,0.467911,0.176279,0.260962
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/50c0eee1174a9a53d5766fc3ddd01dd1.jpg,10,0.519496,0.521663,0.569884,0.917631
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/50c0eee1174a9a53d5766fc3ddd01dd1.jpg,10,0.522638,0.543786,0.557858,0.728832
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/50c0eee1174a9a53d5766fc3ddd01dd1.jpg,10,0.064331,0.31936,0.14516,0.213712
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/9dc962b720d5cc1ed404be9bc99c8092.jpg,10,0.512218,0.500098,0.493701,0.890371
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/9dc962b720d5cc1ed404be9bc99c8092.jpg,10,0.513957,0.533028,0.485209,0.731909
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/9dc962b720d5cc1ed404be9bc99c8092.jpg,10,0.512676,0.532136,0.483928,0.725733
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/8bcfc5e28b8a7edf828f9914accf28c3.jpg,10,0.513793,0.529704,0.69571,0.758588
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/8bcfc5e28b8a7edf828f9914accf28c3.jpg,10,0.506195,0.511326,0.715945,0.956014
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/8bcfc5e28b8a7edf828f9914accf28c3.jpg,10,0.516356,0.526703,0.690402,0.761438
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/ef8a92892c097685c0adf9c985aee565.jpg,10,0.506338,0.602574,0.357555,0.648786
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/ef8a92892c097685c0adf9c985aee565.jpg,10,0.51439,0.574634,0.36485,0.822304
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/ef8a92892c097685c0adf9c985aee565.jpg,10,0.509266,0.602997,0.356024,0.645217
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/7c581656eea6fe5f5f32e5e6ec1e7a1d.jpg,10,0.505788,0.497168,0.475348,0.999448
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/7c581656eea6fe5f5f32e5e6ec1e7a1d.jpg,10,0.507328,0.496276,0.471184,0.998867
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/7c581656eea6fe5f5f32e5e6ec1e7a1d.jpg,10,0.505991,0.514029,0.467814,0.856385
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/7c581656eea6fe5f5f32e5e6ec1e7a1d.jpg,10,0.504674,0.514842,0.46545,0.858296
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/6724e585e5f03c289298f6344249dae6.jpg,10,0.458446,0.526465,0.682744,0.93907
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/6724e585e5f03c289298f6344249dae6.jpg,10,0.458204,0.512303,0.687799,0.964882
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/89dee53819c90b94d3b93de43ec13c78.jpg,10,0.603924,0.595448,0.40195,0.676713
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/89dee53819c90b94d3b93de43ec13c78.jpg,10,0.612045,0.61913,0.381379,0.541999
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/download.png,19,0.50087,0.497756,0.928193,0.520602
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/a2462f5e166c286ae069b4e0184d07a4.jpg,10,0.601929,0.719705,0.486261,0.55361
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/a2462f5e166c286ae069b4e0184d07a4.jpg,10,0.604599,0.648154,0.485169,0.699419
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/a2462f5e166c286ae069b4e0184d07a4.jpg,10,0.602107,0.720017,0.486261,0.547811
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/7fcfe5ae22fb08207f16f416321b952e.jpg,10,0.46846,0.537041,0.40837,0.912499
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/7fcfe5ae22fb08207f16f416321b952e.jpg,10,0.464407,0.57081,0.396206,0.746958
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/c3b7725bb08b5d2745fd1f7a67df1236.jpg,10,0.505981,0.505401,0.641715,0.979683
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/c3b7725bb08b5d2745fd1f7a67df1236.jpg,10,0.507659,0.503028,0.643509,0.983098
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/edc67ef75dd5136f630f808ff8439af6.jpg,10,0.490929,0.641577,0.837131,0.696874
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/edc67ef75dd5136f630f808ff8439af6.jpg,10,0.49015,0.515193,0.841603,0.959185
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/edc67ef75dd5136f630f808ff8439af6.jpg,10,0.49015,0.642998,0.831338,0.696874
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/684f15782b853008f30f47171b08ef83.jpg,10,0.466017,0.681837,0.281671,0.630784
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/684f15782b853008f30f47171b08ef83.jpg,10,0.466685,0.70461,0.272561,0.512799
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/684f15782b853008f30f47171b08ef83.jpg,10,0.467062,0.704952,0.267746,0.505381
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/09540b1ec0a03a67bbebb28f1c9c1a74_4251206059.jpg,10,0.505327,0.495704,0.60275,0.97704
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/09540b1ec0a03a67bbebb28f1c9c1a74_4251206059.jpg,10,0.506807,0.525809,0.587207,0.778049
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/09540b1ec0a03a67bbebb28f1c9c1a74_4251206059.jpg,10,0.506914,0.519882,0.590271,0.767068
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/feed682d8c4e21275f807a258563f2e2.jpg,10,0.484086,0.54577,0.37323,0.887283
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/feed682d8c4e21275f807a258563f2e2.jpg,10,0.484415,0.553459,0.372426,0.874553
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/Navy_blue_premium_Formal_suits_for_men_Kathmandu_Nepal_1_a9379526_1123_4e10_bbe6_6a188e208995_1024x_3827001508.jpg,10,0.528747,0.640749,0.739778,0.705948
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/Navy_blue_premium_Formal_suits_for_men_Kathmandu_Nepal_1_a9379526_1123_4e10_bbe6_6a188e208995_1024x_3827001508.jpg,10,0.528397,0.533154,0.741878,0.923095
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/bd624f974486ccb92767cbb9e54707d4.jpg,10,0.464485,0.547464,0.503465,0.896324
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/bd624f974486ccb92767cbb9e54707d4.jpg,10,0.462983,0.628754,0.49755,0.734964
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/bd624f974486ccb92767cbb9e54707d4.jpg,10,0.463591,0.630273,0.499892,0.734964
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/fb3979231c05e16f4740117b41b803d4.jpg,10,0.456417,0.616843,0.431256,0.757938
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/fb3979231c05e16f4740117b41b803d4.jpg,10,0.457846,0.691229,0.438015,0.606833
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/men_suits_western_coatpant/fb3979231c05e16f4740117b41b803d4.jpg,10,0.457684,0.689995,0.438015,0.61241
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/b6f16254f85c9f38d3df8979ca11f313.jpg,12,0.499384,0.561696,0.585744,0.867126
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/b6f16254f85c9f38d3df8979ca11f313.jpg,12,0.532185,0.801321,0.463945,0.39337
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/b6f16254f85c9f38d3df8979ca11f313.jpg,12,0.497377,0.635792,0.576437,0.722612
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/971a14102d98a7e749d0c53a951e45fe.jpg,12,0.535654,0.831381,0.520326,0.333815
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/971a14102d98a7e749d0c53a951e45fe.jpg,12,0.538687,0.65147,0.707627,0.690232
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/971a14102d98a7e749d0c53a951e45fe.jpg,12,0.541636,0.590779,0.709862,0.808189
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/d98be77aff345b07f7a14ae3f09f5ee4.jpg,12,0.54453,0.546496,0.943423,0.891887
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/d98be77aff345b07f7a14ae3f09f5ee4.jpg,12,0.564637,0.840225,0.897713,0.308281
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/d98be77aff345b07f7a14ae3f09f5ee4.jpg,12,0.543233,0.645958,0.930366,0.699419
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/3a07693efff55affaccedd33fa1442ed.jpg,12,0.410795,0.542332,0.35411,0.783398
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/3a07693efff55affaccedd33fa1442ed.jpg,12,0.409517,0.575111,0.342551,0.625309
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/fbb95c9cf2d1f067ac809cd11f606131.jpg,12,0.566954,0.549157,1.0,0.891887
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/fbb95c9cf2d1f067ac809cd11f606131.jpg,12,0.560129,0.694761,0.976994,0.603099
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/fbb95c9cf2d1f067ac809cd11f606131.jpg,12,0.481598,0.930654,0.572443,0.136153
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/e72f7dda419c23822f14dc05b2563889.jpg,12,0.515882,0.583405,0.693656,0.825703
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/e72f7dda419c23822f14dc05b2563889.jpg,12,0.514798,0.664387,0.685879,0.666374
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/beaf5357d0830060417f217e8063272b.jpg,12,0.471536,0.554953,0.463463,0.867126
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/beaf5357d0830060417f217e8063272b.jpg,12,0.449305,0.583678,0.399883,0.662891
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/6d0e25212f26e27d925e892b96226952.jpg,12,0.457714,0.539711,0.78811,0.909971
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/6d0e25212f26e27d925e892b96226952.jpg,12,0.42853,0.558086,0.719306,0.662891
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/8c2d9500f020f28eebc71de3579e092c.jpg,12,0.485841,0.541651,0.685717,0.9006
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/8c2d9500f020f28eebc71de3579e092c.jpg,12,0.478031,0.608129,0.679846,0.767068
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/ef02e66222ef8ce1c5a6be61c27b24fc.jpg,12,0.513682,0.485941,0.451366,0.940833
/kaggle/input/datasets/afqwe0/clotheslabelled/Mahesh/Formal Pants Shirt Set/ef02e66222ef8ce1c5a6be61c27b24fc.jpg,12,0.512767,0.51403,0.437813,0.758588
